宽广	93045
盘子	91861
晚点	90902
味儿	89176
转弯	87886
光临	86762
邮局	86063
学分	83952
风俗	83146
外交官	82964
不要紧	82608
上楼	80887
轮椅	79326
孙女	74084
打针	73315
虫子	73130
平方	72165
充电器	68361
牙刷	67633
轮船	66147
转告	64230
窗子	60116
日历	59886
学年	59521
摆动	52456
倒车	52297
窗台	50647
期中	50497
前头	50244
电灯	46706
后头	45671
售货员	42820
轮子	41427
汽水	38875
五颜六色	38022
矮小	37354
高铁	36858
松树	36539
粗心	36145
吸管	35470
疗养	32255
学时	32110
隔开	29022
模特儿	28411
刷子	28275
括号	24062
打雷	21117
填空	20140
尺子	18857
抄写	17798
厘米	17585
毫米	16268
毫升	13743
没法儿	7904
