午饭	207337
杯子	195418
下课	183572
电影院	180523
包子	180316
早饭	171028
汉字	159378
放学	157817
玩儿	146312
星期天	136670
请假	133598
课本	133273
米饭	129974
一点儿	129371
关上	128079
书包	121209
里边	120693
渴	104585
星期日	101243
课文	96843
本子	87588
外边	74404
不客气	71459
洗手间	70594
一块儿	67388
后边	66326
女孩儿	62598
上边	60188
西边	52260
没事儿	52250
下边	50090
请进	49421
东边	45724
前边	38248
小孩儿	36298
南边	33064
北边	32195
好玩儿	21352
请坐	18773
听写	11658
